,parliament,edate,year,province,riding,id,candidate_name,birth_year,gender,censuscategory,party_major_group,votes,percent_votes,elected,age,oldest_mp_age,margin
44039,43,2019-10-21,2019,Ontario,Perth--Wellington,35226,"Mitchell, Pirie",,M,,Liberal,15002,27.131334,Not elected,,78,-19.206423000000004
44040,43,2019-10-21,2019,Quebec,Saint-Léonard--Saint-Michel,4171,"Colly, Garnet",,M,Sales,Third_Party,85,0.18708456,Not elected,,78,-61.145839439999996
44041,43,2019-10-21,2019,British Columbia,Vancouver Centre,25976,"Popat, Imtiaz",,M,Social,Independent,38,0.067922637,Not elected,,78,-42.113824363
44042,43,2019-10-21,2019,Ontario,Newmarket--Aurora,35146,"Goble, Laurie",,F,Business,Third_Party,104,0.16921575,Not elected,,78,-42.92873425
44043,43,2019-10-21,2019,Quebec,Bellechasse--Les Etchemins--Lévis,1807,"Blaney, Steven",1965,M,MP,Conservative,32283,50.092323,Elected,54,78,27.199093
44044,43,2019-10-21,2019,Ontario,Mississauga East--Cooksville,35359,"Takacs, Tom",,M,Science,CCF_NDP,4643,8.8231382,Not elected,,78,-44.2392088
44045,43,2019-10-21,2019,Quebec,La Prairie,34466,"Joannette, Barbara",,F,Sales,Third_Party,2565,4.1671405,Not elected,,78,-37.596867499999995
44046,43,2019-10-21,2019,British Columbia,Abbotsford,32244,"Fowler, Stephen",,M,Social,Third_Party,3702,7.5649829,Not elected,,78,-43.853196100000005
44047,43,2019-10-21,2019,Quebec,Vimy,35067,"R'Guiba, Faiza",,F,Business,Third_Party,2125,3.8265536,Not elected,,78,-43.8748124
44048,43,2019-10-21,2019,Quebec,Terrebonne,30322,"Vézina, Paul",,M,Social,Third_Party,260,0.42390153,Not elected,,78,-50.165484469999996
44049,43,2019-10-21,2019,Ontario,King--Vaughan,34811,"Strgacic, Anton",,M,Business,Third_Party,731,1.1449066,Not elected,,78,-43.844755400000004
44050,43,2019-10-21,2019,British Columbia,Fleetwood--Port Kells,32394,"Hardie, Ken",1947,M,MP,Liberal,18401,37.626011,Elected,72,78,3.850322999999996
44051,43,2019-10-21,2019,Newfoundland and Labrador,Coast of Bays--Central--Notre Dame,28205,"Simms, Scott",1969,M,MP,Liberal,16514,48.311977,Elected,50,78,12.968814000000002
44052,43,2019-10-21,2019,Ontario,Scarborough Centre,33663,"Zahid, Salma",1970,F,MP,Liberal,25695,55.191597,Elected,49,78,32.880831
44053,43,2019-10-21,2019,Saskatchewan,Saskatoon--University,35287,"Hayton, Susan",,F,Science,Liberal,6146,13.069088,Not elected,,78,-39.058414
44054,43,2019-10-21,2019,Nova Scotia,Halifax,34160,"McGenn, Duncan",,M,,Third_Party,633,1.1353853,Not elected,,78,-41.3402197
44055,43,2019-10-21,2019,Alberta,Calgary Signal Hill,35311,"Alatrash, Ghada",,F,Social,Liberal,9722,15.315542,Not elected,,78,-54.663035
44056,43,2019-10-21,2019,Alberta,Edmonton Centre,32032,"Cumming, James",1961,M,Management,Conservative,22006,41.448807,Elected,58,78,8.441952
44057,43,2019-10-21,2019,Ontario,Simcoe--Grey,33962,"Matthews, Ilona",,F,Business,CCF_NDP,8462,11.206611,Not elected,,78,-32.247811
44058,43,2019-10-21,2019,Saskatchewan,Battlefords--Lloydminster,34517,"MacInnis, Jason",,M,Business,Third_Party,662,1.8480779,Not elected,,78,-76.4021131
44059,43,2019-10-21,2019,Quebec,Dorval--Lachine--LaSalle,34927,"Laquerre, Céline",,F,Sales,Conservative,5543,10.543234,Not elected,,78,-42.374559000000005
44060,43,2019-10-21,2019,Ontario,Niagara Falls,34157,"Taylor, Alexander",,M,Management,Third_Party,968,1.3881321,Not elected,,78,-34.1053139
44061,43,2019-10-21,2019,Ontario,London North Centre,22256,"Mansur, Salim",,M,Social,Third_Party,1532,2.4034765,Not elected,,78,-40.3429495
44062,43,2019-10-21,2019,Quebec,Montmagny--L’Islet--Kamouraska--Rivière-du-Loup,34097,"Ducharme, Denis",,M,Sales,Third_Party,1030,2.0441375,Not elected,,78,-39.6106205
44063,43,2019-10-21,2019,Quebec,Brome--Missisquoi,34627,"Cloutier, Steeve",,M,Sales,Third_Party,310,0.50454909,Not elected,,78,-37.66214591
44064,43,2019-10-21,2019,Manitoba,Winnipeg South Centre,34874,"Carr, James Gordon",1951,M,MP,Liberal,22799,45.003059,Elected,68,78,15.293814999999999
44065,43,2019-10-21,2019,British Columbia,North Island--Powell River,34278,"Rundle, Brian",,M,Business,Third_Party,1102,1.7515696,Not elected,,78,-36.131288399999995
44066,43,2019-10-21,2019,Saskatchewan,Regina--Lewvan,35334,"Morgan, Don",,M,Sales,Independent,201,0.38942921,Not elected,,78,-52.09245479
44067,43,2019-10-21,2019,Ontario,York South--Weston,34277,"Ward, Nicki",,F,,Third_Party,1633,3.6727166,Not elected,,78,-54.7488914
44068,43,2019-10-21,2019,Prince Edward Island,Malpeque,34754,"Nash, Craig",,M,Social,CCF_NDP,1495,6.488997,Not elected,,78,-34.888666
44069,43,2019-10-21,2019,Ontario,Ottawa--Vanier,35237,"Ngabirano, Oriana",,F,Sales,Third_Party,4796,7.5077095,Not elected,,78,-43.648345500000005
44070,43,2019-10-21,2019,Manitoba,Brandon--Souris,32424,"Hayward, Terry",,M,,Liberal,4972,12.066204,Not elected,,78,-51.390575
44071,43,2019-10-21,2019,Quebec,Salaberry--Suroît,34309,"Faubert, Marc",,M,Business,Liberal,18682,29.699696,Not elected,,78,-17.953041000000002
44072,43,2019-10-21,2019,Alberta,Edmonton Strathcona,35302,"Cameron, Ian",,M,Science,Third_Party,941,1.6582959,Not elected,,78,-45.6110671
44073,43,2019-10-21,2019,Ontario,Davenport,27326,"Rowley, Elizabeth",,F,,Third_Party,138,0.25949606,Not elected,,78,-43.461828940000004
44074,43,2019-10-21,2019,Ontario,Sarnia--Lambton,34314,"Kilner, Adam",,M,MP,CCF_NDP,12644,21.831617,Not elected,,78,-27.589959999999998
44075,43,2019-10-21,2019,Ontario,Pickering--Uxbridge,35421,"Musarat, Cyma",,F,Sales,Conservative,18462,29.076305,Not elected,,78,-21.930863
44076,43,2019-10-21,2019,Manitoba,Churchill--Keewatinook Aski,34333,"Klassen, Judy",,F,MP,Liberal,5616,23.709208,Not elected,,78,-26.609533000000003
44077,43,2019-10-21,2019,Quebec,Terrebonne,34757,"Beaudoin, Maxime",,M,Social,CCF_NDP,4627,7.5438166,Not elected,,78,-43.0455694
44078,43,2019-10-21,2019,Quebec,Thérèse-De Blainville,35038,"Wolker, Hannah",,F,Sales,CCF_NDP,4431,7.5680199,Not elected,,78,-34.2533611
44079,43,2019-10-21,2019,Alberta,Calgary Nose Hill,34428,"King, Patrick",,M,Trades,CCF_NDP,5304,9.5897598,Not elected,,78,-60.178268200000005
44080,43,2019-10-21,2019,British Columbia,Vancouver Centre,34228,"Cavey, David",,M,Business,Conservative,10782,19.272156,Not elected,,78,-22.909591000000002
44081,43,2019-10-21,2019,Ontario,Markham--Stouffville,33084,"Philpott, Jane",,F,MP,Independent,13340,20.718145,Not elected,,78,-18.194384
44082,43,2019-10-21,2019,Ontario,Lanark--Frontenac--Kingston,26598,"Reid, Scott",1964,M,Social,Conservative,30077,48.137833,Elected,55,78,23.424721
44083,43,2019-10-21,2019,Alberta,Calgary Skyview,32960,"Naidoo, Nirmala",,F,Management,Liberal,14327,28.341114,Not elected,,78,-24.145434999999996
44084,43,2019-10-21,2019,Saskatchewan,Saskatoon--University,34679,"Norris, Jan",,M,Culture,Third_Party,1401,2.9791396,Not elected,,78,-49.148362399999996
44085,43,2019-10-21,2019,British Columbia,Cloverdale--Langley City,34710,"Jansen, Tamara",1968,F,Business,Conservative,20936,37.730682,Elected,51,78,2.5122560000000007
44086,43,2019-10-21,2019,Quebec,Saint-Léonard--Saint-Michel,34448,"Mougin, Dominique",,F,,Bloc,4351,9.5765285,Not elected,,78,-51.756395499999996
44087,43,2019-10-21,2019,Quebec,Montcalm,33438,"Thériault, Luc",1960,M,MP,Bloc,31791,58.006424,Elected,59,78,37.570705000000004
44088,43,2019-10-21,2019,Yukon,Yukon,696,"Bagnell, Larry",1949,M,MP,Liberal,7034,33.468143,Elected,70,78,0.7279809999999998
44089,43,2019-10-21,2019,New Brunswick,Saint John--Rothesay,32737,"Long, Wayne",1963,M,MP,Liberal,15443,37.434853,Elected,56,78,3.483383999999994
44090,43,2019-10-21,2019,British Columbia,Delta,33989,"Anderson-Fennell, Randy",,M,Trades,CCF_NDP,8792,16.288721,Not elected,,78,-24.946272000000004
44091,43,2019-10-21,2019,Ontario,Bay of Quinte,32179,"Ellis, Neil R.",1962,M,MP,Liberal,24099,39.155441,Elected,57,78,2.3542970000000025
44092,43,2019-10-21,2019,Quebec,Sherbrooke,35015,"Forgues, Claude",,M,,Bloc,15470,25.901617,Not elected,,78,-3.382112999999997
44093,43,2019-10-21,2019,Quebec,Abitibi--Témiscamingue,34541,"Girard, Jacques",,M,Trades,Third_Party,487,0.97098994,Not elected,,78,-44.49406706
44094,43,2019-10-21,2019,Saskatchewan,Regina--Lewvan,34952,"Fedyk, Winter",,F,MP,Liberal,6826,13.225094,Not elected,,78,-39.25679
44095,43,2019-10-21,2019,Ontario,Davenport,35049,"Conover-Arthurs, Hannah",,F,Management,Third_Party,2397,4.5073338,Not elected,,78,-39.2139912
44096,43,2019-10-21,2019,Quebec,Dorval--Lachine--LaSalle,34028,"Morrison, Lori",,F,Sales,CCF_NDP,6207,11.806216,Not elected,,78,-41.111577000000004
44097,43,2019-10-21,2019,Quebec,Lac-Saint-Jean,35208,"Fortin, Jean-Simon",,M,Social,CCF_NDP,2753,5.0768065,Not elected,,78,-38.8846875
44098,43,2019-10-21,2019,Prince Edward Island,Cardigan,33364,"Squires, Christene",,F,Sales,Third_Party,240,1.0826905,Not elected,,78,-48.2654385
44099,43,2019-10-21,2019,Ontario,Windsor--Tecumseh,3730,"Chesnik, Laura",,F,Social,Third_Party,187,0.32831785,Not elected,,78,-33.11094415
44100,43,2019-10-21,2019,Nova Scotia,Sydney--Victoria,34770,"Foster, Lois",,F,Sales,Third_Party,2249,5.5441885,Not elected,,78,-25.3592995
44101,43,2019-10-21,2019,Quebec,Bellechasse--Les Etchemins--Lévis,35194,"Bouchard-Théberge, Sébastien",,M,Business,Bloc,14754,22.89323,Not elected,,78,-27.199093
44102,43,2019-10-21,2019,Alberta,Sherwood Park--Fort Saskatchewan,34931,"Theroux, Aidan",,M,Social,CCF_NDP,8867,12.138262,Not elected,,78,-61.236143
44103,43,2019-10-21,2019,Quebec,Beauport--Côte-de-Beaupré--Île D’Orléans--Charlevoix,34182,"Parent, Jean-Claude",,M,,Third_Party,1045,2.0637898,Not elected,,78,-34.2885352
44104,43,2019-10-21,2019,New Brunswick,New Brunswick Southwest,34623,"Scott, Abe",,M,Trades,Independent,200,0.50533122,Not elected,,78,-48.64065678
44105,43,2019-10-21,2019,Nova Scotia,Halifax West,34409,"Shuman, Fred",,M,Business,Conservative,10488,19.294662,Not elected,,78,-30.16539
44106,43,2019-10-21,2019,Quebec,Laurier--Sainte-Marie,34812,"Machouf, Nimâ",,F,Science,CCF_NDP,13453,25.188639,Not elected,,78,-16.575857000000003
44107,43,2019-10-21,2019,Alberta,Edmonton Centre,35304,"Murray, Grad",,M,Sales,Third_Party,1394,2.6256311,Not elected,,78,-38.8231759
44108,43,2019-10-21,2019,British Columbia,Kelowna--Lake Country,32268,"Fuhr, Stephen",,M,MP,Liberal,22627,32.735821,Not elected,,78,-12.832755999999996
44109,43,2019-10-21,2019,Quebec,Abitibi--Baie-James--Nunavik--Eeyou,35192,"Bérubé, Sylvie",1959,F,Sales,Bloc,11432,36.113216,Elected,60,78,7.799469000000002
44110,43,2019-10-21,2019,Ontario,Humber River--Black Creek,34571,"Augimeri, Maria",,F,MP,CCF_NDP,7198,18.963064,Not elected,,78,-42.122873999999996
44111,43,2019-10-21,2019,Ontario,Markham--Thornhill,35342,"Yuan, Alex",,M,Science,Conservative,15319,34.555954,Not elected,,78,-19.354401000000003
44112,43,2019-10-21,2019,Ontario,Aurora--Oak Ridges--Richmond Hill,34418,"Patil, Priya",,F,Social,Third_Party,530,0.99794763,Not elected,,78,-43.37871137
44113,43,2019-10-21,2019,Ontario,Bay of Quinte,34451,"Bell, Stephanie",,F,Sales,CCF_NDP,9851,16.005653,Not elected,,78,-23.149788000000004
44114,43,2019-10-21,2019,British Columbia,Prince George--Peace River--Northern Rockies,34763,"Luccock, Marcia",,F,Social,CCF_NDP,5069,9.1947975,Not elected,,78,-60.592426499999995
44115,43,2019-10-21,2019,Ontario,Simcoe--Grey,34352,"Jackson, Sherri",,F,Culture,Third_Party,8589,11.374803,Not elected,,78,-32.079619
44116,43,2019-10-21,2019,Ontario,Sudbury,34906,"Paterson, Sean",,M,Science,Third_Party,873,1.8196219,Not elected,,78,-39.1229131
44117,43,2019-10-21,2019,Manitoba,Elmwood--Transcona,35264,"Malabar, Jennifer",,F,Social,Liberal,5346,12.328198,Not elected,,78,-33.29951
44118,43,2019-10-21,2019,British Columbia,Cloverdale--Langley City,34780,"Nutbrown, Caelum",,M,Social,Third_Party,3572,6.437428,Not elected,,78,-31.293254
44119,43,2019-10-21,2019,Quebec,Laurier--Sainte-Marie,20154,"Lachapelle, Serge",,M,,Third_Party,98,0.18348968,Not elected,,78,-41.58100632
44120,43,2019-10-21,2019,Ontario,Dufferin--Caledon,34895,"Emo, Russ",,M,,Third_Party,319,0.46490616,Not elected,,78,-41.58359384
44121,43,2019-10-21,2019,British Columbia,Vancouver East,32807,"Marcus, Peter",,M,Culture,Third_Party,177,0.31828237,Not elected,,78,-52.25405163
44122,43,2019-10-21,2019,New Brunswick,New Brunswick Southwest,33619,"Williamson, John",1970,M,Sales,Conservative,19451,49.145988,Elected,49,78,23.601493
44123,43,2019-10-21,2019,New Brunswick,Madawaska--Restigouche,34755,"Betteridge, Chad",,M,Sales,CCF_NDP,2212,6.4173603,Not elected,,78,-43.8626007
44124,43,2019-10-21,2019,British Columbia,Kamloops--Thompson--Cariboo,35028,"Currie, Iain",,M,Social,Third_Party,8789,12.130623,Not elected,,78,-32.608726
44125,43,2019-10-21,2019,Quebec,Beloeil--Chambly,32138,"Dubé, Matthew",,M,MP,CCF_NDP,10086,14.514318,Not elected,,78,-35.950495000000004
44126,43,2019-10-21,2019,Nova Scotia,West Nova,34031,"d'Entremont, Chris",1969,M,MP,Conservative,18390,39.296551,Elected,50,78,2.916789999999999
44127,43,2019-10-21,2019,Ontario,Mississauga--Streetsville,33937,"Melek, Ghada",,F,Sales,Conservative,19474,33.138775,Not elected,,78,-17.261973999999995
44128,43,2019-10-21,2019,Alberta,Edmonton Manning,33290,"Shaw, Laura-Leah",,F,Sales,Third_Party,1255,2.3078337,Not elected,,78,-53.641045299999995
44129,43,2019-10-21,2019,British Columbia,Skeena--Bulkley Valley,34969,"Nunes, Danny",,M,Culture,Independent,164,0.39628842,Not elected,,78,-40.54707058
44130,43,2019-10-21,2019,British Columbia,Vancouver Quadra,33967,"Dixon, Kathleen",,F,Science,Conservative,14082,27.745596,Not elected,,78,-15.783979000000002
44131,43,2019-10-21,2019,Quebec,Compton--Stanstead,31767,"Bibeau, Marie-Claude",1970,F,MP,Liberal,21731,37.314766,Elected,49,78,5.426103999999999
44132,43,2019-10-21,2019,Quebec,Saint-Jean,34284,"Normandin, Christine",1984,F,Social,Bloc,27750,44.848484,Elected,35,78,14.293333
44133,43,2019-10-21,2019,Ontario,Ottawa West--Nepean,34136,"MacEwen, Angella",,F,Business,CCF_NDP,11646,18.721666,Not elected,,78,-26.897726
44134,43,2019-10-21,2019,Ontario,Kitchener--Conestoga,32741,"Louis, Tim",1969,M,Culture,Liberal,20480,39.739983,Elected,50,78,0.7082560000000058
44135,43,2019-10-21,2019,Quebec,Laurentides--Labelle,34915,"Gaudreau, Marie-Hélène",1976,F,,Bloc,30625,46.822922,Elected,43,78,13.71434
44136,43,2019-10-21,2019,Ontario,Brampton South,35058,"Ghuman, Rajwinder",,M,Health,Third_Party,354,0.72715324,Not elected,,78,-48.74596876
44137,43,2019-10-21,2019,British Columbia,Central Okanagan--Similkameen--Nicola,35274,"Regier, Jesse",,M,Trades,Third_Party,213,0.32802033,Not elected,,78,-47.619927669999996
44138,43,2019-10-21,2019,Alberta,Calgary Skyview,34430,"Dhillon, Harry",,M,Sales,Third_Party,603,1.1928312,Not elected,,78,-51.293717799999996
44139,43,2019-10-21,2019,Quebec,Montarville,1423,"Bergeron, Stéphane",1965,M,Social,Bloc,25366,42.827717,Elected,54,78,7.268521
44140,43,2019-10-21,2019,Ontario,St. Catharines,31778,"Bittle, Chris",1979,M,MP,Liberal,24183,40.229237,Elected,40,78,8.658695999999999
44141,43,2019-10-21,2019,British Columbia,Chilliwack--Hope,32349,"Green, Arthur",,M,,Third_Party,5243,9.7535114,Not elected,,78,-39.8641986
44142,43,2019-10-21,2019,British Columbia,Surrey Centre,33244,"Sarai, Randeep",1975,M,MP,Liberal,15453,37.399258,Elected,44,78,9.922795000000004
44143,43,2019-10-21,2019,Quebec,Argenteuil--La Petite-Nation,34799,"Edwards, Sherwin",,M,Sales,Third_Party,721,1.4420866,Not elected,,78,-36.352183399999994
44144,43,2019-10-21,2019,Ontario,Nepean,31997,"Cooke, Jean-Luc",,M,Sales,Third_Party,4379,6.2932038,Not elected,,78,-39.5987522
44145,43,2019-10-21,2019,Saskatchewan,Cypress Hills--Grasslands,33081,"Peterson, Trevor",,M,Social,CCF_NDP,3666,9.5431471,Not elected,,78,-71.5189409
44146,43,2019-10-21,2019,Ontario,York--Simcoe,34111,"Komar, Keith",,M,Trades,Third_Party,1311,2.4376638,Not elected,,78,-43.8946842
44147,43,2019-10-21,2019,Quebec,Saint-Hyacinthe--Bagot,30372,"Vincelette, René",,M,Management,Liberal,11903,21.28805,Not elected,,78,-20.1023
44148,43,2019-10-21,2019,British Columbia,North Island--Powell River,33920,"Neal, Carla",,F,Social,Third_Party,48,0.076293409,Not elected,,78,-37.806564591
44149,43,2019-10-21,2019,British Columbia,Skeena--Bulkley Valley,35305,"Bachrach, Taylor",,M,MP,CCF_NDP,16944,40.943359,Elected,,78,7.70346
44150,43,2019-10-21,2019,Alberta,Banff--Airdrie,31113,"Wilson, Anne",,F,Social,CCF_NDP,8185,10.482838,Not elected,,78,-60.603229
44151,43,2019-10-21,2019,Ontario,Niagara Falls,778,"Baldinelli, Tony",1964,M,Management,Conservative,24751,35.493446,Elected,55,78,2.955515999999996
44152,43,2019-10-21,2019,Alberta,Sherwood Park--Fort Saskatchewan,32306,"Genuis, Garnett",1987,M,MP,Conservative,53600,73.374405,Elected,32,78,61.236143
44153,43,2019-10-21,2019,Quebec,Joliette,31820,"Bourgeois, Michel",,M,Business,Liberal,12995,22.522055,Not elected,,78,-35.693857
44154,43,2019-10-21,2019,Ontario,Elgin--Middlesex--London,33538,"Vecchio, Karen",1971,F,MP,Conservative,31026,50.24128,Elected,48,78,27.046021000000003
44155,43,2019-10-21,2019,New Brunswick,New Brunswick Southwest,35240,"Jonah, Susan",,F,,Third_Party,5352,13.522664,Not elected,,78,-35.623324000000004
44156,43,2019-10-21,2019,Manitoba,Churchill--Keewatinook Aski,34439,"Bird, Cyara",,F,Sales,Conservative,4714,19.901211,Not elected,,78,-30.417530000000003
44157,43,2019-10-21,2019,Ontario,Renfrew--Nipissing--Pembroke,34617,"Marini, Ruben",,M,Science,Liberal,11532,19.560019,Not elected,,78,-33.156366000000006
44158,43,2019-10-21,2019,Quebec,LaSalle--Émard--Verdun,34292,"Bélanger, Rhino Jacques",,M,Social,Third_Party,265,0.50581205,Not elected,,78,-43.018838949999996
44159,43,2019-10-21,2019,Manitoba,Winnipeg Centre,33026,"Ouellette, Robert-Falcon",,M,Social,Liberal,10704,33.741016,Not elected,,78,-7.467532999999996
44160,43,2019-10-21,2019,Quebec,Mirabel,34853,"Saint-Germain, Anne-Marie",,F,Sales,CCF_NDP,5219,8.025527,Not elected,,78,-43.057050000000004
44161,43,2019-10-21,2019,Quebec,Longueuil--Saint-Hubert,32963,"Nantel, Pierre",,M,MP,Third_Party,6745,11.270971,Not elected,,78,-27.264219999999998
44162,43,2019-10-21,2019,Quebec,Saint-Jean,34113,"Savary, Yvon",,M,Business,Third_Party,289,0.4670707,Not elected,,78,-44.3814133
44163,43,2019-10-21,2019,Ontario,Chatham-Kent--Leamington,34826,"Epp, Dave",1962,M,Resources,Conservative,25359,46.884705,Elected,57,78,15.641176999999995
44164,43,2019-10-21,2019,Quebec,Bellechasse--Les Etchemins--Lévis,34293,"Harvey, Laurence",,F,Business,Liberal,10734,16.655546,Not elected,,78,-33.436777
44165,43,2019-10-21,2019,Quebec,Châteauguay--Lacolle,3719,"Chénier, Pierre",,M,,Third_Party,64,0.12213274,Not elected,,78,-38.26953026
44166,43,2019-10-21,2019,Quebec,Alfred-Pellan,35181,"Kocini, Andriana",,F,Social,CCF_NDP,4109,7.5659652,Not elected,,78,-40.3358558
44167,43,2019-10-21,2019,Prince Edward Island,Malpeque,35136,"Keenan, Anna",,F,Sales,Third_Party,6103,26.489864,Not elected,,78,-14.887798999999998
44168,43,2019-10-21,2019,Alberta,Red Deer--Lacombe,34126,"Rose , Tiffany",,F,Social,Liberal,3540,5.2487988,Not elected,,78,-74.5848422
44169,43,2019-10-21,2019,New Brunswick,Madawaska--Restigouche,34842,"Fox, Nelson",,M,MP,Conservative,9801,28.434246,Not elected,,78,-21.845715
44170,43,2019-10-21,2019,Ontario,Chatham-Kent--Leamington,33576,"Walsh, Tony",,M,Sales,CCF_NDP,8229,15.214095,Not elected,,78,-31.670609999999996
44171,43,2019-10-21,2019,Ontario,Algoma--Manitoulin--Kapuskasing,34469,"Williamson, Dave",,M,Business,Conservative,10625,26.175753,Not elected,,78,-15.417211000000002
44172,43,2019-10-21,2019,Nova Scotia,Dartmouth--Cole Harbour,33951,"MacPherson, Lil",,F,Sales,Third_Party,5280,9.8693438,Not elected,,78,-35.475428199999996
44173,43,2019-10-21,2019,Nova Scotia,Halifax,32213,"Fillmore, Andy",1966,M,MP,Liberal,23681,42.475605,Elected,53,78,12.437222000000002
44174,43,2019-10-21,2019,New Brunswick,Madawaska--Restigouche,31645,"Arseneault, René",1966,M,Social,Liberal,17331,50.279961,Elected,53,78,21.845715
44175,43,2019-10-21,2019,Nova Scotia,Halifax,34382,"Holland, Bruce",,M,Culture,Conservative,6456,11.579854,Not elected,,78,-30.895751000000004
44176,43,2019-10-21,2019,Alberta,Calgary Forest Lawn,35172,"Carnegie, William",,M,Management,Third_Party,1318,3.2979681,Not elected,,78,-56.2681409
44177,43,2019-10-21,2019,British Columbia,North Vancouver,34234,"Jadavji, Azmairnin",,M,Business,Third_Party,835,1.3268712,Not elected,,78,-41.5445738
44178,43,2019-10-21,2019,Manitoba,Kildonan--St. Paul,9402,"Hiebert, Eduard",,M,Resources,Independent,108,0.24380334,Not elected,,78,-44.57988866
44179,43,2019-10-21,2019,Alberta,Lakeland,34845,"Houle, Alain",,M,Science,Third_Party,1468,2.5495849,Not elected,,78,-81.3609371
44180,43,2019-10-21,2019,Ontario,Ottawa Centre,34156,"Keller-Herzog, Angela",,F,Business,Third_Party,5837,7.3977847,Not elected,,78,-41.258778299999996
44181,43,2019-10-21,2019,Manitoba,Winnipeg South Centre,34129,"Beddome, James",,M,Social,Third_Party,3173,6.2632003,Not elected,,78,-38.7398587
44182,43,2019-10-21,2019,Ontario,Mississauga--Malton,725,"Bains, Navdeep Singh",1977,M,MP,Liberal,27890,57.461319,Elected,42,78,31.650082000000005
44183,43,2019-10-21,2019,Quebec,Beauce,1473,"Bernier, Maxime",,M,Social,Third_Party,16796,28.262297,Not elected,,78,-10.203771
44184,43,2019-10-21,2019,Prince Edward Island,Malpeque,6230,"Easter, Wayne",1949,M,MP,Liberal,9533,41.377663,Elected,70,78,14.887798999999998
44185,43,2019-10-21,2019,Ontario,Scarborough Southwest,33943,"McCrady, Keith",,M,Management,CCF_NDP,7865,15.532734,Not elected,,78,-41.67078
44186,43,2019-10-21,2019,Quebec,Lévis--Lotbinière,16061,"Kerr, Patrick",,M,Sales,Third_Party,1908,3.005245,Not elected,,78,-41.564682
44187,43,2019-10-21,2019,Ontario,York--Simcoe,34644,"Davidson, Scot",,M,MP,Conservative,24918,46.332348,Elected,,78,19.544077
44188,43,2019-10-21,2019,Quebec,Gatineau,32128,"Dostaler, Guy",,M,Trades,Third_Party,2264,4.0585842,Not elected,,78,-48.0791648
44189,43,2019-10-21,2019,Ontario,Hamilton Centre,35004,"Green, Matthew",1980,M,Management,CCF_NDP,20368,46.16291,Elected,39,78,17.490138999999996
44190,43,2019-10-21,2019,Quebec,Beauce,35029,"Bernier, Maxime",,M,Sales,Third_Party,1084,1.8240253,Not elected,,78,-36.6420427
44191,43,2019-10-21,2019,Quebec,Thérèse-De Blainville,1061,"Beaudet, Normand",,M,Management,Third_Party,2710,4.6286016,Not elected,,78,-37.192779400000006
44192,43,2019-10-21,2019,Ontario,Waterloo,34266,"Traub, Erika",,F,Social,Third_Party,1112,1.7455184,Not elected,,78,-47.0489416
44193,43,2019-10-21,2019,Yukon,Yukon,34889,"Lemphers, Justin",,M,Sales,CCF_NDP,4617,21.96793,Not elected,,78,-11.500212999999999
44194,43,2019-10-21,2019,Alberta,Edmonton Mill Woods,35008,"Herbert, Tanya",,F,Social,Third_Party,968,1.8203359,Not elected,,78,-48.457038100000005
44195,43,2019-10-21,2019,New Brunswick,Beauséjour,33997,"Bélanger, Jean-Marc",,M,Social,CCF_NDP,3940,7.339108,Not elected,,78,-39.131972999999995
44196,43,2019-10-21,2019,British Columbia,Burnaby North--Seymour,33935,"Dong, Rocky",,M,Social,Third_Party,1079,2.1554565,Not elected,,78,-33.3426555
44197,43,2019-10-21,2019,Quebec,Laurier--Sainte-Marie,34852,"Guilbeault, Steven",1970,M,Resources,Liberal,22306,41.764496,Elected,49,78,16.575857000000003
44198,43,2019-10-21,2019,Alberta,Edmonton Manning,30100,"Vachon, Andre",,M,Trades,Third_Party,68,0.12504597,Not elected,,78,-55.823833029999996
44199,43,2019-10-21,2019,British Columbia,Chilliwack--Hope,35250,"McQuillan, Heather",,F,Sales,CCF_NDP,8957,16.662636,Not elected,,78,-32.955074
44200,43,2019-10-21,2019,Quebec,Mount Royal,34862,"Baland, Eric-Abel",,M,Culture,CCF_NDP,3609,8.2625523,Not elected,,78,-48.034524700000006
44201,43,2019-10-21,2019,Ontario,Mississauga--Erin Mills,34531,"Tariq, Salman",,M,Sales,CCF_NDP,5236,8.98699,Not elected,,78,-44.531599
44202,43,2019-10-21,2019,Quebec,Mégantic--L'Érable,31762,"Berthold, Luc",1966,M,MP,Conservative,23392,49.238022,Elected,53,78,23.454996
44203,43,2019-10-21,2019,Quebec,Berthier--Maskinongé,33075,"Perron, Yves",,M,Social,Bloc,21200,37.619335,Elected,,78,2.665294000000003
44204,43,2019-10-21,2019,Saskatchewan,Saskatoon--University,35054,"Tochor, Corey",1977,M,Sales,Conservative,24514,52.127502,Elected,42,78,22.370128
44205,43,2019-10-21,2019,Alberta,Edmonton Mill Woods,30085,"Uppal, Tim",1974,M,Sales,Conservative,26736,50.277374,Elected,45,78,16.655697000000004
44206,43,2019-10-21,2019,Quebec,Lac-Saint-Louis,34849,"Charles, Gary",,M,Business,Third_Party,805,1.352373,Not elected,,78,-56.811422
44207,43,2019-10-21,2019,Ontario,Simcoe North,35203,"Brown, Chris",,M,,Third_Party,341,0.54318392,Not elected,,78,-42.84940608
44208,43,2019-10-21,2019,Ontario,Ottawa Centre,34555,"Sevilla, Merylee",,F,Business,Third_Party,720,0.9125244,Not elected,,78,-47.744038599999996
